subject,l2_mean_sct_discs,l2_std_sct_discs,z_mean_sct_discs,z_std_sct_discs,TPR_sct_discs,FPR_sct_discs,TNR_sct_discs,FNR_sct_discs,ACC_sct_discs,DSC_sct_discs,tot_discs,tot_pred_sct_discs,MSE_sct_discs,l2_mean_spinenet,l2_std_spinenet,z_mean_spinenet,z_std_spinenet,TPR_spinenet,FPR_spinenet,TNR_spinenet,FNR_spinenet,ACC_spinenet,DSC_spinenet,tot_pred_spinenet,MSE_spinenet,l2_mean_nnunet_coords_101,l2_std_nnunet_coords_101,z_mean_nnunet_coords_101,z_std_nnunet_coords_101,TPR_nnunet_coords_101,FPR_nnunet_coords_101,TNR_nnunet_coords_101,FNR_nnunet_coords_101,ACC_nnunet_coords_101,DSC_nnunet_coords_101,tot_pred_nnunet_coords_101,MSE_nnunet_coords_101,l2_mean_nnunet_coords_102,l2_std_nnunet_coords_102,z_mean_nnunet_coords_102,z_std_nnunet_coords_102,TPR_nnunet_coords_102,FPR_nnunet_coords_102,TNR_nnunet_coords_102,FNR_nnunet_coords_102,ACC_nnunet_coords_102,DSC_nnunet_coords_102,tot_pred_nnunet_coords_102,MSE_nnunet_coords_102,l2_mean_nnunet_coords_200,l2_std_nnunet_coords_200,z_mean_nnunet_coords_200,z_std_nnunet_coords_200,TPR_nnunet_coords_200,FPR_nnunet_coords_200,TNR_nnunet_coords_200,FNR_nnunet_coords_200,ACC_nnunet_coords_200,DSC_nnunet_coords_200,tot_pred_nnunet_coords_200,MSE_nnunet_coords_200,l2_mean_nnunet_coords_201,l2_std_nnunet_coords_201,z_mean_nnunet_coords_201,z_std_nnunet_coords_201,TPR_nnunet_coords_201,FPR_nnunet_coords_201,TNR_nnunet_coords_201,FNR_nnunet_coords_201,ACC_nnunet_coords_201,DSC_nnunet_coords_201,tot_pred_nnunet_coords_201,MSE_nnunet_coords_201,l2_mean_hourglass_t1,l2_std_hourglass_t1,z_mean_hourglass_t1,z_std_hourglass_t1,TPR_hourglass_t1,FPR_hourglass_t1,TNR_hourglass_t1,FNR_hourglass_t1,ACC_hourglass_t1,DSC_hourglass_t1,tot_pred_hourglass_t1,MSE_hourglass_t1,l2_mean_hourglass_t2,l2_std_hourglass_t2,z_mean_hourglass_t2,z_std_hourglass_t2,TPR_hourglass_t2,FPR_hourglass_t2,TNR_hourglass_t2,FNR_hourglass_t2,ACC_hourglass_t2,DSC_hourglass_t2,tot_pred_hourglass_t2,MSE_hourglass_t2,l2_mean_hourglass_t1_t2,l2_std_hourglass_t1_t2,z_mean_hourglass_t1_t2,z_std_hourglass_t1_t2,TPR_hourglass_t1_t2,FPR_hourglass_t1_t2,TNR_hourglass_t1_t2,FNR_hourglass_t1_t2,ACC_hourglass_t1_t2,DSC_hourglass_t1_t2,tot_pred_hourglass_t1_t2,MSE_hourglass_t1_t2
sub-nyuShepherd024_acq-sag,31.738950738181664,20.72773518837206,29.7,18.2375985261218,1.0,1.0,0.0,0.0,0.8333333333333334,0.9090909090909091,10,12,1437.0,2.505411427948993,2.114926376189627,2.375,1.9324531042175384,0.8,0.0,1.0,0.2,0.8333333333333334,0.8888888888888888,8,10.75,1.8006147934109582,1.372146626913324,1.625,1.4086784586980805,0.8,0.0,1.0,0.2,0.8333333333333334,0.8888888888888888,8,5.125,1.8616152783740212,0.8856571319220634,1.625,0.9921567416492215,0.8,0.0,1.0,0.2,0.8333333333333334,0.8888888888888888,8,4.25,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,28.952485724646667,4.5556086710922585,27.22222222222222,3.552081636254618,0.9,0.0,1.0,0.1,0.9166666666666666,0.9473684210526315,9,859.0,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0,nan
sub-nyuShepherd027_acq-sag,20.98417291835973,10.291476421407095,20.75,10.409330750181141,0.9230769230769231,1,0,0.07692307692307693,0.9230769230769231,0.96,13,12,546.25,1.870590111140134,1.261666250247597,1.8181818181818181,1.2662171161076472,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,5.090909090909091,2.01803085112982,1.5036238948691885,2.0,1.4907119849998598,0.6923076923076923,1,0,0.3076923076923077,0.6923076923076923,0.8181818181818182,9,6.333333333333333,1.566915270681799,1.1674580732026323,1.5454545454545454,1.1570838237598051,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,3.8181818181818183,2.23606797749979,0.0,2.0,0.0,0.07692307692307693,1,0,0.9230769230769231,0.07692307692307693,0.14285714285714285,1,5.000000000000001,20.94861092952689,3.499515568505965,20.727272727272727,3.51854590552066,0.8461538461538461,1,0,0.15384615384615385,0.8461538461538461,0.9166666666666666,11,451.09090909090907,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nyuShepherd032_acq-sag,9.431815688579727,8.59888671960861,8.9,8.227393268830658,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,12,10,162.9,1.5901727993487875,0.9137761388040312,1.4545454545454546,0.7820295697311479,0.9166666666666666,1,0,0.08333333333333333,0.9166666666666666,0.9565217391304348,11,3.3636363636363638,2.0745053436578385,1.6755711534417705,2.0,1.5634719199411433,0.75,1,0,0.25,0.75,0.8571428571428571,9,7.111111111111111,1.759524158061724,1.3054021362006352,1.7,1.268857754044952,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,4.8,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,26.001331253407976,11.230795744316138,24.8,11.079711187571634,0.8333333333333334,1,0,0.16666666666666666,0.8333333333333334,0.9090909090909091,10,802.2,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nyuShepherd053_acq-sag,8.021044088425548,3.4474735609944545,8.0,3.4318767136623336,1.0,0.0,1.0,0.0,1.0,1.0,9,9,76.22222222222223,1.7261089328997454,2.0751535455184964,1.7142857142857142,2.0503857277724746,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,7.285714285714285,2.2020305089104424,1.312436744859039,2.142857142857143,1.355261854357877,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,6.571428571428571,2.176581139642827,1.4558974550750439,2.142857142857143,1.4568627181693672,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,6.857142857142857,6.082762530298219,0.0,6.0,0.0,0.1111111111111111,0.0,1.0,0.8888888888888888,0.2727272727272727,0.2,1,36.99999999999999,28.33003757022625,3.3028731839974212,28.25,3.307189138830738,0.8888888888888888,0.0,1.0,0.1111111111111111,0.9090909090909091,0.9411764705882353,8,813.5,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan
sub-nyuShepherd055_acq-sag,6.487520965580479,5.32668848185176,6.3076923076923075,4.920672489759839,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,70.46153846153847,1.7011844635310913,1.4796299383203106,1.6666666666666667,1.4907119849998596,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,5.083333333333333,5.026229775277754,6.5373552944681945,5.0,6.548960901462833,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,68.0,1.353005664791649,1.0421335508025706,1.3333333333333333,1.0274023338281628,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.9166666666666665,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,21.212275106285535,4.532039807333895,21.083333333333332,4.271189009579833,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,470.5,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nyuShepherd076_acq-sag,3.902629759044045,5.154559240499988,3.9,5.146843692983109,1.0,0.0,1.0,0.0,1.0,1.0,10,10,41.8,1.5735864066853755,0.7237581230597747,1.5555555555555556,0.6849348892187752,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,3.0,2.0720614028176843,0.8405721521399637,2.0,0.8660254037844386,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,5.0,1.9470614028176843,0.7641674513204755,1.875,0.7806247497997998,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,4.375,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,27.703531803914842,5.467113094630362,27.25,5.425633603552677,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,797.375,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-nyuShepherd092_acq-sag,2.8119388215815877,3.4115179332867207,2.5454545454545454,3.4997048281673018,1.0,1,0,0.0,1.0,1.0,11,11,19.545454545454547,1.5735864066853755,1.278646523401256,1.5555555555555556,1.257078722109418,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,4.111111111111111,1.8220384041853523,0.8247278664345564,1.7777777777777777,0.7856742013183862,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,4.0,1.1111111111111112,0.7370277311900889,1.1111111111111112,0.7370277311900889,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,1.7777777777777777,14.560219778561036,0.0,14.0,0.0,0.09090909090909091,1,0,0.9090909090909091,0.09090909090909091,0.16666666666666666,1,212.0,20.54378831075682,4.063042874295942,19.88888888888889,3.9283710065919304,0.8181818181818182,1,0,0.18181818181818182,0.8181818181818182,0.9,9,438.55555555555554,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-nyuShepherd123_acq-sag,2.9446512926079964,3.1668641847957515,2.8,3.2186953878862155,1.0,0.0,1.0,0.0,1.0,1.0,10,10,18.7,1.59992229618845,1.677870270956333,1.375,1.653594569415369,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,5.375,2.185198887248739,1.1067546354847002,2.0,1.118033988749895,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,6.0,1.8078550924892687,0.9907875476410763,1.625,0.9921567416492215,0.8,0.0,1.0,0.2,0.8181818181818182,0.8888888888888888,8,4.25,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,21.76616494727457,3.5917586437151408,21.11111111111111,3.212629398844658,0.9,0.0,1.0,0.1,0.9090909090909091,0.9473684210526315,9,486.6666666666667,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0,nan
sub-nyuShepherd126_acq-sag,2.0340336650479744,1.8912939390103323,2.0,1.889822365046136,1.0,0.0,1.0,0.0,1.0,1.0,14,14,7.7142857142857135,1.2980409352117896,0.9478518153423753,1.0833333333333333,1.0374916331657278,0.8571428571428571,0.0,1.0,0.14285714285714285,0.875,0.9230769230769231,12,2.5833333333333335,1.680268610541385,0.7141643576675171,1.5555555555555556,0.6849348892187752,0.6428571428571429,0.0,1.0,0.35714285714285715,0.6875,0.782608695652174,9,3.3333333333333335,1.4417135899788143,0.7668954238597767,1.3333333333333333,0.7453559924999298,0.8571428571428571,0.0,1.0,0.14285714285714285,0.875,0.9230769230769231,12,2.6666666666666665,1.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.9285714285714286,0.1875,0.13333333333333333,1,1.0,19.43684164903557,15.857464699954917,18.833333333333332,15.170329228098147,0.8571428571428571,1.0,0.0,0.14285714285714285,0.75,0.8571428571428571,14,629.25,0,0,0,0,0.0,0.0,1.0,1.0,0.125,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.125,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.125,0.0,0,nan
sub-nyuShepherd138_acq-sag,2.9936385151572558,4.933368873352879,2.9,4.805205510693585,1.0,0.0,1.0,0.0,1.0,1.0,10,10,33.3,1.7702847075210475,1.11404311151639,1.5,1.3228756555322954,0.8,0.2,0.8,0.2,0.8,0.8421052631578947,9,4.375,1.579301701895995,0.9385127246811383,1.5,0.8660254037844386,0.8,0.0,1.0,0.2,0.8666666666666667,0.8888888888888888,8,3.3750000000000004,1.051776695296637,0.876792896430443,1.0,0.8660254037844386,0.8,0.0,1.0,0.2,0.8666666666666667,0.8888888888888888,8,1.875,1.4142135623730951,0.0,1.0,0.0,0.1,0.0,1.0,0.9,0.4,0.18181818181818182,1,2.0000000000000004,29.431723870020665,26.041287027312148,28.125,24.384613488837587,0.8,0.8,0.2,0.2,0.6,0.7272727272727273,12,1544.375,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,nan
sub-nyuShepherd152_acq-sag,4.290241477517816,6.423433251093407,4.222222222222222,6.407942602353874,1.0,0.0,1.0,0.0,1.0,1.0,9,9,59.666666666666664,2.4882642887701136,2.0928376431677473,2.2857142857142856,2.1852940772540506,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,10.571428571428571,1.0928973628389835,0.6140064541421097,1.0,0.5345224838248488,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,1.5714285714285714,0.7142857142857143,0.4517539514526256,0.7142857142857143,0.4517539514526256,0.7777777777777778,0.0,1.0,0.2222222222222222,0.8181818181818182,0.875,7,0.7142857142857143,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,1.0,0.8888888888888888,0.2727272727272727,0.2,1,1.0,29.333225557998567,4.351652371637635,28.75,4.322904116447646,0.8888888888888888,0.0,1.0,0.1111111111111111,0.9090909090909091,0.9411764705882353,8,879.375,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0,nan
sub-parisPradat012,5.338134317007014,1.852806909033827,5.214285714285714,1.7799908277681589,1.0,0.0,1.0,0.0,1.0,1.0,14,14,31.928571428571427,1.0591165036248078,1.1544772350700627,1.0,1.1281521496355325,0.7857142857142857,1.0,0.0,0.21428571428571427,0.7333333333333333,0.8461538461538461,12,2.4545454545454546,1.3973879136157192,0.9675721718660556,1.3333333333333333,0.9428090415820634,0.6428571428571429,0.0,1.0,0.35714285714285715,0.6666666666666666,0.782608695652174,9,2.888888888888889,1.3875234616560739,0.7581415721050693,1.3333333333333333,0.7453559924999298,0.8571428571428571,1.0,0.0,0.14285714285714285,0.8,0.8888888888888888,13,2.5,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,1.0,0.9285714285714286,0.13333333333333333,0.13333333333333333,1,0.0,19.467089059595217,4.269946550694553,19.1,4.22965719651132,0.7142857142857143,0.0,1.0,0.2857142857142857,0.7333333333333333,0.8333333333333334,10,397.2,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.06666666666666667,0.0,0,nan
sub-parisPradat035,4.857068616109377,2.2069034686509967,4.769230769230769,2.1178307535286467,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,28.46153846153846,1.0833333333333333,0.8620067027323833,0.9166666666666666,0.9537935951883,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,1.9166666666666667,0.7777777777777778,0.7856742013183862,0.7777777777777778,0.7856742013183862,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,1.2222222222222223,0.8333333333333334,0.7993052538854533,0.8333333333333334,0.7993052538854533,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,1.3333333333333333,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,21.096333743798425,3.7896397238970536,20.833333333333332,3.7601713908928263,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,459.4166666666667,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-parisPradat037,5.526744750766982,2.4793951182047014,5.461538461538462,2.340788316108144,1.0,0.0,1.0,0.0,1.0,1.0,13,13,36.69230769230769,1.7142857142857142,1.979486637221574,1.7142857142857142,1.979486637221574,0.5384615384615384,0.0,1.0,0.46153846153846156,0.5714285714285714,0.7,7,6.857142857142857,1.6152576875545284,2.0143508307796494,1.5555555555555556,2.0061633428075325,0.6923076923076923,0.0,1.0,0.3076923076923077,0.7142857142857143,0.8181818181818182,9,6.666666666666667,1.20776211688964,1.2414953358777694,1.1818181818181819,1.192261549873091,0.8461538461538461,1.0,0.0,0.15384615384615385,0.7857142857142857,0.88,12,3.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.9230769230769231,0.14285714285714285,0.14285714285714285,1,0.0,21.657436433336958,3.780050326292251,21.5,3.7527767497325675,0.9230769230769231,0.0,1.0,0.07692307692307693,0.9285714285714286,0.96,12,483.3333333333333,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan
sub-parisPradat041,6.099912212448444,3.2595098302897747,6.0,3.265986323710904,1.0,0.0,1.0,0.0,1.0,1.0,12,12,47.83333333333334,1.3333333333333333,0.816496580927726,1.2222222222222223,0.9162456945817024,0.75,0.0,1.0,0.25,0.7692307692307693,0.8571428571428571,9,2.4444444444444446,0.7777777777777778,0.628539361054709,0.7777777777777778,0.628539361054709,0.75,0.0,1.0,0.25,0.7692307692307693,0.8571428571428571,9,1.0,0.9,0.7000000000000001,0.9,0.7000000000000001,0.8333333333333334,1.0,0.0,0.16666666666666666,0.7692307692307693,0.8695652173913043,11,1.3,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.9166666666666666,0.15384615384615385,0.15384615384615385,1,0.0,22.547046916143458,4.241970264495278,22.272727272727273,4.265952075145479,0.9166666666666666,0.0,1.0,0.08333333333333333,0.9230769230769231,0.9565217391304348,11,526.3636363636364,0,0,0,0,0.0,0.0,1.0,1.0,0.07692307692307693,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07692307692307693,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07692307692307693,0.0,0,nan
sub-parisPradat047,27.069755301786447,5.581346148061557,26.0,5.477225575051661,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,763.9230769230769,0.6740194147611904,0.797876506380576,0.6363636363636364,0.7713892158398701,0.7857142857142857,1,0,0.21428571428571427,0.7857142857142857,0.88,11,1.0909090909090908,1.8575941340261002,2.42542313144844,1.7777777777777777,2.3465235646603197,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,9.333333333333334,0.8875234616560738,0.7386714007888443,0.8333333333333334,0.6871842709362768,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,1.3333333333333333,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,22.573208611855893,5.696512351047369,21.692307692307693,5.524555191069377,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,542.0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-parisPradat056,18.388142323857544,10.289617188095916,18.142857142857142,10.161953853587852,0.875,0.0,1.0,0.125,0.8823529411764706,0.9333333333333333,16,14,444.0,1.529719193644052,0.6551259099041657,1.2307692307692308,0.8904489925223251,0.8125,0.0,1.0,0.1875,0.8235294117647058,0.896551724137931,13,2.769230769230769,2.0386192535999936,2.718360918698242,1.9090909090909092,2.6783490659374976,0.6875,1.0,0.0,0.3125,0.6470588235294118,0.7857142857142857,12,11.545454545454545,1.0580399428600904,0.8995125946222462,1.0,0.8451542547285166,0.875,0.0,1.0,0.125,0.8823529411764706,0.9333333333333333,14,1.9285714285714286,1.4142135623730951,0.0,1.0,0.0,0.0625,0.0,1.0,0.9375,0.11764705882352941,0.11764705882352941,1,2.0000000000000004,19.421871025173274,5.264409065090949,19.153846153846153,5.171611173529726,0.8125,0.0,1.0,0.1875,0.8235294117647058,0.896551724137931,13,404.9230769230769,0,0,0,0,0.0,0.0,1.0,1.0,0.058823529411764705,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.058823529411764705,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.058823529411764705,0.0,0,nan
sub-parisPradat066,18.603778479686603,4.166649102130876,18.153846153846153,4.382590625613574,1.0,0.0,1.0,0.0,1.0,1.0,13,13,363.46153846153845,1.2902076180573347,0.848516167743552,1.1538461538461537,0.7692307692307693,1.0,0.0,1.0,0.0,1.0,1.0,13,2.384615384615385,1.6458399111156963,1.1841968156053237,1.5555555555555556,1.1653431646335017,0.6923076923076923,0.0,1.0,0.3076923076923077,0.7142857142857143,0.8181818181818182,9,4.111111111111111,1.4355643968678633,0.9691000270588213,1.3333333333333333,0.9428090415820634,0.9230769230769231,0.0,1.0,0.07692307692307693,0.9285714285714286,0.96,12,3.0,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan,25.665330234089506,4.826056772887264,25.181818181818183,5.04197259049529,0.8461538461538461,1.0,0.0,0.15384615384615385,0.7857142857142857,0.88,12,682.0,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan,0,0,0,0,0.0,0.0,1.0,1.0,0.07142857142857142,0.0,0,nan
sub-rennesMS002_acq-sagcerv,2.3111259262075943,1.6084987975694973,2.142857142857143,1.6842608746502281,1.0,1,0,0.0,1.0,1.0,14,14,7.928571428571429,1.9480427169489816,1.7467923228294417,1.9230769230769231,1.7303418275695372,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,6.846153846153846,1.1373408863888654,1.0197004665496252,1.1111111111111112,0.9938079899999066,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,2.3333333333333335,0.9363389981249824,0.6757237704296316,0.9166666666666666,0.6400954789890507,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,1.3333333333333333,4.123105625617661,0.0,4.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,17.0,28.884573224012723,7.183627676162244,27.615384615384617,6.8110595757472785,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,885.9230769230769,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-rennesMS013_acq-sagcerv,2.9223377516955305,2.0255367703086145,2.7857142857142856,2.0063674150268773,1.0,1,0,0.0,1.0,1.0,14,14,12.642857142857142,1.8345763534089954,0.67268969197868,1.7272727272727273,0.616575453011388,0.7857142857142857,1,0,0.21428571428571427,0.7857142857142857,0.88,11,3.818181818181819,2.1176411612529535,1.2754242522699464,2.0,1.247219128924647,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,6.111111111111111,1.8246425657440934,1.415631604835151,1.75,1.3616778865306827,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,5.333333333333333,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,29.557817154225713,3.9648531450705335,28.53846153846154,4.199182788909594,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,889.3846153846154,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-rennesMS021_acq-sagcerv,2.88208501837763,4.015240637298671,2.7142857142857144,4.060762972443399,1.0,1,0,0.0,1.0,1.0,14,14,24.428571428571427,1.1577435189160143,1.0374471606181355,0.9166666666666666,0.9537935951882998,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,2.4166666666666665,1.8502750936109476,1.9773253175176646,1.6666666666666667,1.7638342073763937,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,7.333333333333335,1.6267302610450527,1.0101560891599681,1.5,0.9574271077563381,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,3.6666666666666674,1.0,0.0,1.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,1.0,28.201699658728863,5.325076905656828,26.692307692307693,4.69671923768423,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,13,823.6923076923077,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
sub-rennesMS038_acq-sagcerv,3.320390395753986,3.5482942712195245,3.1538461538461537,3.61292878948227,0.9285714285714286,1,0,0.07142857142857142,0.9285714285714286,0.9629629629629629,14,13,23.615384615384617,1.9363389981249826,1.6584906645321642,1.75,1.7853571071357126,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,6.5,1.8220384041853523,0.9499464594891219,1.7777777777777777,0.9162456945817024,0.6428571428571429,1,0,0.35714285714285715,0.6428571428571429,0.782608695652174,9,4.222222222222222,2.110082257973585,1.4149552357338209,2.0,1.348399724926484,0.7857142857142857,1,0,0.21428571428571427,0.7857142857142857,0.88,11,6.454545454545454,1.4142135623730951,0.0,1.0,0.0,0.07142857142857142,1,0,0.9285714285714286,0.07142857142857142,0.13333333333333333,1,2.0000000000000004,29.356042041844518,3.8370295330447055,28.666666666666668,3.72677996249965,0.8571428571428571,1,0,0.14285714285714285,0.8571428571428571,0.9230769230769231,12,876.5,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0,nan
